d_model,nhead,num_layers,dropout_rate,learning_rate,batch_size,pooling_strategy,use_conv1d,use_auxiliary,gradient_clip,train_acc,val_acc,test_acc,time
128,4,2,0.1,0.01,64,last,True,False,1.0,0.9359375,0.98125,0.97875,26.742151737213135
128,4,2,0.1,0.01,64,last,True,False,5.0,0.85078125,0.928125,0.93125,26.632558345794678
128,4,2,0.1,0.01,64,last,True,True,1.0,0.951953125,0.98125,0.99,27.166704416275024
128,4,2,0.1,0.01,64,last,True,True,5.0,0.82734375,0.9,0.88875,27.388898611068726
128,4,2,0.1,0.01,64,last,False,False,1.0,0.50859375,0.5,0.5,5.6575822830200195
128,4,2,0.1,0.01,64,last,False,False,5.0,0.496484375,0.4890625,0.49625,6.246528148651123
128,4,2,0.1,0.01,64,last,False,True,1.0,0.497265625,0.528125,0.52,6.259647846221924
128,4,2,0.1,0.01,64,last,False,True,5.0,0.51640625,0.546875,0.5325,12.916115045547485
128,4,2,0.1,0.01,64,mean,True,False,1.0,0.980078125,0.9828125,0.985,19.456117630004883
128,4,2,0.1,0.01,64,mean,True,False,5.0,0.980859375,0.9828125,0.9875,22.899519681930542
128,4,2,0.1,0.01,64,mean,True,True,1.0,0.968359375,0.984375,0.9875,27.816254138946533
128,4,2,0.1,0.01,64,mean,True,True,5.0,0.974609375,0.96875,0.97625,26.887491941452026
128,4,2,0.1,0.01,64,mean,False,False,1.0,0.6421875,0.640625,0.67375,22.06829833984375
128,4,2,0.1,0.01,64,mean,False,False,5.0,0.502734375,0.5015625,0.5225,14.917773723602295
128,4,2,0.1,0.01,64,mean,False,True,1.0,0.5125,0.521875,0.5425,6.310863494873047
128,4,2,0.1,0.01,64,mean,False,True,5.0,0.537890625,0.5328125,0.55375,9.062207221984863
128,4,2,0.1,0.01,64,learnable,True,False,1.0,0.50078125,0.5125,0.525,6.612094402313232
128,4,2,0.1,0.01,64,learnable,True,False,5.0,0.514453125,0.5,0.5,9.425358533859253
128,4,2,0.1,0.01,64,learnable,True,True,1.0,0.4984375,0.5,0.5,8.322409868240356
128,4,2,0.1,0.01,64,learnable,True,True,5.0,0.502734375,0.4984375,0.495,6.117738485336304
128,4,2,0.1,0.01,64,learnable,False,False,1.0,0.509375,0.5,0.5,6.751873731613159
128,4,2,0.1,0.01,64,learnable,False,False,5.0,0.4875,0.5,0.5,8.29724669456482
128,4,2,0.1,0.01,64,learnable,False,True,1.0,0.5,0.5,0.5,7.915160894393921
128,4,2,0.1,0.01,64,learnable,False,True,5.0,0.499609375,0.5,0.5,5.790756464004517
128,4,2,0.1,0.01,128,last,True,False,1.0,0.913671875,0.9453125,0.9625,25.26007628440857
128,4,2,0.1,0.01,128,last,True,False,5.0,0.701171875,0.7421875,0.7375,25.290323972702026
128,4,2,0.1,0.01,128,last,True,True,1.0,0.570703125,0.6390625,0.61125,10.268419742584229
128,4,2,0.1,0.01,128,last,True,True,5.0,0.623828125,0.6765625,0.6725,23.891130447387695
128,4,2,0.1,0.01,128,last,False,False,1.0,0.498828125,0.5265625,0.51375,5.838719844818115
128,4,2,0.1,0.01,128,last,False,False,5.0,0.5015625,0.515625,0.49875,8.808116912841797
128,4,2,0.1,0.01,128,last,False,True,1.0,0.526171875,0.5375,0.53625,11.327006816864014
128,4,2,0.1,0.01,128,last,False,True,5.0,0.521875,0.525,0.4975,6.939015865325928
128,4,2,0.1,0.01,128,mean,True,False,1.0,0.95078125,0.9703125,0.9725,25.361356019973755
128,4,2,0.1,0.01,128,mean,True,False,5.0,0.941796875,0.96875,0.97875,26.914377212524414
128,4,2,0.1,0.01,128,mean,True,True,1.0,0.925390625,0.946875,0.935,29.37952160835266
128,4,2,0.1,0.01,128,mean,True,True,5.0,0.913671875,0.928125,0.95625,29.126331567764282
128,4,2,0.1,0.01,128,mean,False,False,1.0,0.5140625,0.5265625,0.5275,10.717984676361084
128,4,2,0.1,0.01,128,mean,False,False,5.0,0.5125,0.4890625,0.47875,6.409835338592529
128,4,2,0.1,0.01,128,mean,False,True,1.0,0.667578125,0.6921875,0.66875,26.752451419830322
128,4,2,0.1,0.01,128,mean,False,True,5.0,0.587890625,0.5484375,0.58,24.579752206802368
128,4,2,0.1,0.01,128,learnable,True,False,1.0,0.51328125,0.5015625,0.50625,7.054071426391602
128,4,2,0.1,0.01,128,learnable,True,False,5.0,0.50703125,0.5,0.5,8.515806198120117
128,4,2,0.1,0.01,128,learnable,True,True,1.0,0.505859375,0.5,0.5,14.221252202987671
128,4,2,0.1,0.01,128,learnable,True,True,5.0,0.49609375,0.4953125,0.485,9.170775175094604
128,4,2,0.1,0.01,128,learnable,False,False,1.0,0.494921875,0.5,0.5,8.706342935562134
128,4,2,0.1,0.01,128,learnable,False,False,5.0,0.502734375,0.5,0.5,8.041606903076172
128,4,2,0.1,0.01,128,learnable,False,True,1.0,0.475,0.478125,0.5025,11.554221391677856
128,4,2,0.1,0.01,128,learnable,False,True,5.0,0.496875,0.5,0.5,11.892309665679932
128,4,2,0.1,0.001,64,last,True,False,1.0,0.544921875,0.60625,0.5925,32.25000834465027
128,4,2,0.1,0.001,64,last,True,False,5.0,0.52265625,0.5765625,0.5575,18.634777069091797
128,4,2,0.1,0.001,64,last,True,True,1.0,0.512109375,0.525,0.51,9.893215656280518
128,4,2,0.1,0.001,64,last,True,True,5.0,0.534765625,0.5890625,0.55875,21.932049989700317
128,4,2,0.1,0.001,64,last,False,False,1.0,0.491015625,0.53125,0.51375,8.250253915786743
128,4,2,0.1,0.001,64,last,False,False,5.0,0.5234375,0.5140625,0.50625,10.91998815536499
128,4,2,0.1,0.001,64,last,False,True,1.0,0.49296875,0.525,0.51625,6.816009759902954
128,4,2,0.1,0.001,64,last,False,True,5.0,0.495703125,0.5171875,0.505,12.022090196609497
128,4,2,0.1,0.001,64,mean,True,False,1.0,0.680859375,0.7234375,0.72875,27.282907724380493
128,4,2,0.1,0.001,64,mean,True,False,5.0,0.6359375,0.684375,0.66625,27.237759828567505
128,4,2,0.1,0.001,64,mean,True,True,1.0,0.6640625,0.6734375,0.6825,25.082951307296753
128,4,2,0.1,0.001,64,mean,True,True,5.0,0.647265625,0.6859375,0.71625,21.179662942886353
128,4,2,0.1,0.001,64,mean,False,False,1.0,0.51953125,0.5265625,0.5275,10.350442886352539
128,4,2,0.1,0.001,64,mean,False,False,5.0,0.512109375,0.5296875,0.53625,15.008026599884033
128,4,2,0.1,0.001,64,mean,False,True,1.0,0.500390625,0.496875,0.51125,7.368803024291992
128,4,2,0.1,0.001,64,mean,False,True,5.0,0.536328125,0.5703125,0.59,15.221482038497925
128,4,2,0.1,0.001,64,learnable,True,False,1.0,0.516015625,0.596875,0.56625,23.125410318374634
128,4,2,0.1,0.001,64,learnable,True,False,5.0,0.527734375,0.521875,0.49125,7.327812194824219
128,4,2,0.1,0.001,64,learnable,True,True,1.0,0.490234375,0.51875,0.50125,9.589762687683105
128,4,2,0.1,0.001,64,learnable,True,True,5.0,0.52734375,0.53125,0.55,12.929908275604248
128,4,2,0.1,0.001,64,learnable,False,False,1.0,0.513671875,0.509375,0.51375,9.407549619674683
128,4,2,0.1,0.001,64,learnable,False,False,5.0,0.500390625,0.515625,0.5075,5.7511396408081055
128,4,2,0.1,0.001,64,learnable,False,True,1.0,0.512109375,0.5046875,0.51625,9.006241798400879
128,4,2,0.1,0.001,64,learnable,False,True,5.0,0.493359375,0.4609375,0.49625,13.191280603408813
128,4,2,0.1,0.001,128,last,True,False,1.0,0.558203125,0.559375,0.5875,15.748120069503784
128,4,2,0.1,0.001,128,last,True,False,5.0,0.51640625,0.5421875,0.53,9.198901891708374
128,4,2,0.1,0.001,128,last,True,True,1.0,0.513671875,0.55625,0.53,13.947808504104614
128,4,2,0.1,0.001,128,last,True,True,5.0,0.52890625,0.54375,0.5275,7.768655061721802
128,4,2,0.1,0.001,128,last,False,False,1.0,0.50078125,0.496875,0.5,8.82788896560669
128,4,2,0.1,0.001,128,last,False,False,5.0,0.50390625,0.534375,0.52875,8.36145830154419
128,4,2,0.1,0.001,128,last,False,True,1.0,0.5109375,0.5125,0.50375,10.828696489334106
128,4,2,0.1,0.001,128,last,False,True,5.0,0.520703125,0.4796875,0.48125,7.920434951782227
128,4,2,0.1,0.001,128,mean,True,False,1.0,0.678515625,0.7375,0.6925,21.476644039154053
128,4,2,0.1,0.001,128,mean,True,False,5.0,0.591796875,0.6109375,0.6475,15.362191438674927
128,4,2,0.1,0.001,128,mean,True,True,1.0,0.591015625,0.634375,0.6525,16.075078010559082
128,4,2,0.1,0.001,128,mean,True,True,5.0,0.636328125,0.684375,0.68,24.484198570251465
128,4,2,0.1,0.001,128,mean,False,False,1.0,0.5140625,0.46875,0.49125,9.340693473815918
128,4,2,0.1,0.001,128,mean,False,False,5.0,0.525390625,0.490625,0.50625,18.278459310531616
128,4,2,0.1,0.001,128,mean,False,True,1.0,0.49921875,0.515625,0.52375,8.454837083816528
128,4,2,0.1,0.001,128,mean,False,True,5.0,0.5234375,0.596875,0.59875,25.06035804748535
128,4,2,0.1,0.001,128,learnable,True,False,1.0,0.495703125,0.50625,0.515,7.779414176940918
128,4,2,0.1,0.001,128,learnable,True,False,5.0,0.52265625,0.490625,0.5075,17.112839221954346
128,4,2,0.1,0.001,128,learnable,True,True,1.0,0.519140625,0.565625,0.53625,15.13591742515564
128,4,2,0.1,0.001,128,learnable,True,True,5.0,0.529296875,0.528125,0.52625,14.525074005126953
128,4,2,0.1,0.001,128,learnable,False,False,1.0,0.500390625,0.4734375,0.51875,6.949732065200806
128,4,2,0.1,0.001,128,learnable,False,False,5.0,0.4796875,0.471875,0.485,7.977360248565674
128,4,2,0.1,0.001,128,learnable,False,True,1.0,0.490625,0.5109375,0.49875,7.994648218154907
128,4,2,0.1,0.001,128,learnable,False,True,5.0,0.504296875,0.4765625,0.46875,14.044028282165527
128,4,2,0.01,0.01,64,last,True,False,1.0,0.996484375,0.978125,0.985,13.076689004898071
128,4,2,0.01,0.01,64,last,True,False,5.0,0.997265625,0.9859375,0.99375,15.902562141418457
128,4,2,0.01,0.01,64,last,True,True,1.0,0.998828125,0.9890625,0.9875,17.266793251037598
128,4,2,0.01,0.01,64,last,True,True,5.0,0.998828125,0.9828125,0.98625,16.549886226654053
128,4,2,0.01,0.01,64,last,False,False,1.0,0.53359375,0.534375,0.5225,6.77497935295105
128,4,2,0.01,0.01,64,last,False,False,5.0,0.523828125,0.5546875,0.54,6.262617349624634
128,4,2,0.01,0.01,64,last,False,True,1.0,0.99453125,0.9796875,0.985,21.573176860809326
128,4,2,0.01,0.01,64,last,False,True,5.0,0.995703125,0.9796875,0.985,23.083714962005615
128,4,2,0.01,0.01,64,mean,True,False,1.0,0.998828125,0.9859375,0.98625,19.26576280593872
128,4,2,0.01,0.01,64,mean,True,False,5.0,1.0,0.9859375,0.99375,14.861892223358154
128,4,2,0.01,0.01,64,mean,True,True,1.0,1.0,0.9796875,0.98625,16.23611092567444
128,4,2,0.01,0.01,64,mean,True,True,5.0,0.99921875,0.984375,0.985,16.12336802482605
128,4,2,0.01,0.01,64,mean,False,False,1.0,0.91328125,0.915625,0.93,25.98602032661438
128,4,2,0.01,0.01,64,mean,False,False,5.0,0.9953125,0.9859375,0.98125,20.918086528778076
128,4,2,0.01,0.01,64,mean,False,True,1.0,0.995703125,0.9828125,0.98625,25.454070806503296
128,4,2,0.01,0.01,64,mean,False,True,5.0,0.99765625,0.9859375,0.985,21.04417371749878
128,4,2,0.01,0.01,64,learnable,True,False,1.0,0.48828125,0.5,0.5,10.681814670562744
128,4,2,0.01,0.01,64,learnable,True,False,5.0,0.494140625,0.5,0.5,8.804383039474487
128,4,2,0.01,0.01,64,learnable,True,True,1.0,0.562109375,0.5796875,0.5975,14.582293272018433
128,4,2,0.01,0.01,64,learnable,True,True,5.0,0.802734375,0.86875,0.86625,28.14885401725769
128,4,2,0.01,0.01,64,learnable,False,False,1.0,0.49921875,0.5,0.5,9.967931270599365
128,4,2,0.01,0.01,64,learnable,False,False,5.0,0.500390625,0.5,0.5,6.762466192245483
128,4,2,0.01,0.01,64,learnable,False,True,1.0,0.499609375,0.559375,0.5325,13.715698957443237
128,4,2,0.01,0.01,64,learnable,False,True,5.0,0.508984375,0.5125,0.53625,6.388183116912842
128,4,2,0.01,0.01,128,last,True,False,1.0,0.9984375,0.984375,0.98625,23.313539266586304
128,4,2,0.01,0.01,128,last,True,False,5.0,0.995703125,0.984375,0.98875,15.853326559066772
128,4,2,0.01,0.01,128,last,True,True,1.0,0.9984375,0.984375,0.99,20.69855260848999
128,4,2,0.01,0.01,128,last,True,True,5.0,0.99453125,0.984375,0.99125,14.877899885177612
128,4,2,0.01,0.01,128,last,False,False,1.0,0.93359375,0.94375,0.9475,24.62305998802185
128,4,2,0.01,0.01,128,last,False,False,5.0,0.534765625,0.5296875,0.5125,6.428866863250732
128,4,2,0.01,0.01,128,last,False,True,1.0,0.980859375,0.978125,0.98625,24.679530382156372
128,4,2,0.01,0.01,128,last,False,True,5.0,0.886328125,0.890625,0.8975,24.823129415512085
128,4,2,0.01,0.01,128,mean,True,False,1.0,0.999609375,0.9765625,0.9825,16.921199798583984
128,4,2,0.01,0.01,128,mean,True,False,5.0,0.99921875,0.9796875,0.98375,19.25332522392273
128,4,2,0.01,0.01,128,mean,True,True,1.0,0.996875,0.9859375,0.98625,17.956596612930298
128,4,2,0.01,0.01,128,mean,True,True,5.0,0.995703125,0.98125,0.98875,18.718404531478882
128,4,2,0.01,0.01,128,mean,False,False,1.0,0.982421875,0.96875,0.97625,24.909058809280396
128,4,2,0.01,0.01,128,mean,False,False,5.0,0.9390625,0.9296875,0.92875,24.77574396133423
128,4,2,0.01,0.01,128,mean,False,True,1.0,0.9890625,0.98125,0.98875,24.971705675125122
128,4,2,0.01,0.01,128,mean,False,True,5.0,0.983984375,0.9859375,0.99,24.391727447509766
128,4,2,0.01,0.01,128,learnable,True,False,1.0,0.477734375,0.5,0.5,12.454803466796875
128,4,2,0.01,0.01,128,learnable,True,False,5.0,0.50546875,0.5,0.5,9.947510957717896
128,4,2,0.01,0.01,128,learnable,True,True,1.0,0.721484375,0.840625,0.83125,26.108207941055298
128,4,2,0.01,0.01,128,learnable,True,True,5.0,0.605859375,0.625,0.64,12.02638840675354
128,4,2,0.01,0.01,128,learnable,False,False,1.0,0.499609375,0.5,0.5,14.922046661376953
128,4,2,0.01,0.01,128,learnable,False,False,5.0,0.50703125,0.503125,0.48625,5.512441873550415
128,4,2,0.01,0.01,128,learnable,False,True,1.0,0.48671875,0.5,0.5,6.122183084487915
128,4,2,0.01,0.01,128,learnable,False,True,5.0,0.51875,0.55625,0.5825,13.042644262313843
128,4,2,0.01,0.001,64,last,True,False,1.0,0.83984375,0.8875,0.86,27.5959312915802
128,4,2,0.01,0.001,64,last,True,False,5.0,0.78515625,0.825,0.8,27.440444469451904
128,4,2,0.01,0.001,64,last,True,True,1.0,0.833984375,0.88125,0.8575,27.84530758857727
128,4,2,0.01,0.001,64,last,True,True,5.0,0.78125,0.834375,0.81375,24.468523025512695
128,4,2,0.01,0.001,64,last,False,False,1.0,0.587109375,0.5921875,0.58625,20.963544130325317
128,4,2,0.01,0.001,64,last,False,False,5.0,0.57890625,0.584375,0.58375,16.689667224884033
128,4,2,0.01,0.001,64,last,False,True,1.0,0.631640625,0.6796875,0.6725,24.961320877075195
128,4,2,0.01,0.001,64,last,False,True,5.0,0.553125,0.5828125,0.58,8.997360944747925
128,4,2,0.01,0.001,64,mean,True,False,1.0,0.804296875,0.83125,0.81125,27.535926342010498
128,4,2,0.01,0.001,64,mean,True,False,5.0,0.846484375,0.8796875,0.8675,27.569140434265137
128,4,2,0.01,0.001,64,mean,True,True,1.0,0.825,0.85625,0.865,27.95191740989685
128,4,2,0.01,0.001,64,mean,True,True,5.0,0.82109375,0.815625,0.83375,29.17230248451233
128,4,2,0.01,0.001,64,mean,False,False,1.0,0.687890625,0.6671875,0.66875,20.950730800628662
128,4,2,0.01,0.001,64,mean,False,False,5.0,0.54765625,0.5359375,0.565,6.826798915863037
128,4,2,0.01,0.001,64,mean,False,True,1.0,0.678125,0.6953125,0.69875,23.522358179092407
128,4,2,0.01,0.001,64,mean,False,True,5.0,0.688671875,0.6984375,0.67875,26.34468984603882
128,4,2,0.01,0.001,64,learnable,True,False,1.0,0.640625,0.6953125,0.7425,27.53604555130005
128,4,2,0.01,0.001,64,learnable,True,False,5.0,0.561328125,0.6421875,0.6325,14.475714206695557
128,4,2,0.01,0.001,64,learnable,True,True,1.0,0.638671875,0.7640625,0.73,28.268882513046265
128,4,2,0.01,0.001,64,learnable,True,True,5.0,0.649609375,0.721875,0.72125,27.885459423065186
128,4,2,0.01,0.001,64,learnable,False,False,1.0,0.526953125,0.5296875,0.54375,12.587218761444092
128,4,2,0.01,0.001,64,learnable,False,False,5.0,0.5109375,0.5046875,0.5225,5.781553268432617
128,4,2,0.01,0.001,64,learnable,False,True,1.0,0.53984375,0.590625,0.575,25.006360292434692
128,4,2,0.01,0.001,64,learnable,False,True,5.0,0.5765625,0.6453125,0.66,26.804685354232788
128,4,2,0.01,0.001,128,last,True,False,1.0,0.77578125,0.8671875,0.83,24.491071939468384
128,4,2,0.01,0.001,128,last,True,False,5.0,0.781640625,0.809375,0.8,25.522257804870605
128,4,2,0.01,0.001,128,last,True,True,1.0,0.728515625,0.7921875,0.775,25.83419895172119
128,4,2,0.01,0.001,128,last,True,True,5.0,0.70859375,0.790625,0.7625,25.81469416618347
128,4,2,0.01,0.001,128,last,False,False,1.0,0.54453125,0.5640625,0.5525,11.787946939468384
128,4,2,0.01,0.001,128,last,False,False,5.0,0.583203125,0.6296875,0.61625,19.64708375930786
128,4,2,0.01,0.001,128,last,False,True,1.0,0.5859375,0.646875,0.63125,24.75277352333069
128,4,2,0.01,0.001,128,last,False,True,5.0,0.60078125,0.646875,0.64,22.755255460739136
128,4,2,0.01,0.001,128,mean,True,False,1.0,0.775390625,0.803125,0.805,22.57924771308899
128,4,2,0.01,0.001,128,mean,True,False,5.0,0.72109375,0.7453125,0.76125,25.768818140029907
128,4,2,0.01,0.001,128,mean,True,True,1.0,0.7296875,0.7515625,0.74125,25.877727508544922
128,4,2,0.01,0.001,128,mean,True,True,5.0,0.7265625,0.796875,0.78875,25.930418729782104
128,4,2,0.01,0.001,128,mean,False,False,1.0,0.648828125,0.6703125,0.695,23.675904273986816
128,4,2,0.01,0.001,128,mean,False,False,5.0,0.60546875,0.6546875,0.66125,24.739714860916138
128,4,2,0.01,0.001,128,mean,False,True,1.0,0.6,0.640625,0.6525,23.336795806884766
128,4,2,0.01,0.001,128,mean,False,True,5.0,0.631640625,0.6375,0.6425,22.820066928863525
128,4,2,0.01,0.001,128,learnable,True,False,1.0,0.5828125,0.58125,0.56625,11.244373321533203
128,4,2,0.01,0.001,128,learnable,True,False,5.0,0.71953125,0.8546875,0.8225,26.15548610687256
128,4,2,0.01,0.001,128,learnable,True,True,1.0,0.6046875,0.65625,0.705,26.140986919403076
128,4,2,0.01,0.001,128,learnable,True,True,5.0,0.615625,0.69375,0.685,25.884846448898315
128,4,2,0.01,0.001,128,learnable,False,False,1.0,0.511328125,0.571875,0.54375,8.966591835021973
128,4,2,0.01,0.001,128,learnable,False,False,5.0,0.531640625,0.521875,0.5625,7.990653991699219
128,4,2,0.01,0.001,128,learnable,False,True,1.0,0.526171875,0.59375,0.5925,19.042717695236206
128,4,2,0.01,0.001,128,learnable,False,True,5.0,0.5375,0.60625,0.6025,25.110076665878296
128,4,2,0.001,0.01,64,last,True,False,1.0,1.0,0.9828125,0.9925,14.260216236114502
128,4,2,0.001,0.01,64,last,True,False,5.0,1.0,0.9890625,0.9875,13.248482465744019
128,4,2,0.001,0.01,64,last,True,True,1.0,1.0,0.9828125,0.9875,14.936196565628052
128,4,2,0.001,0.01,64,last,True,True,5.0,1.0,0.9875,0.9875,14.427756547927856
128,4,2,0.001,0.01,64,last,False,False,1.0,0.99921875,0.9875,0.99,22.893497467041016
128,4,2,0.001,0.01,64,last,False,False,5.0,1.0,0.990625,0.98875,18.593297958374023
128,4,2,0.001,0.01,64,last,False,True,1.0,1.0,0.98125,0.9825,19.075970888137817
128,4,2,0.001,0.01,64,last,False,True,5.0,1.0,0.9796875,0.98375,26.83155584335327
128,4,2,0.001,0.01,64,mean,True,False,1.0,0.99921875,0.9796875,0.98875,17.324990272521973
128,4,2,0.001,0.01,64,mean,True,False,5.0,0.999609375,0.984375,0.98625,17.54147243499756
128,4,2,0.001,0.01,64,mean,True,True,1.0,1.0,0.98125,0.985,26.023720741271973
128,4,2,0.001,0.01,64,mean,True,True,5.0,0.99921875,0.9828125,0.99,26.889118194580078
128,4,2,0.001,0.01,64,mean,False,False,1.0,0.99921875,0.9828125,0.9875,25.64148998260498
128,4,2,0.001,0.01,64,mean,False,False,5.0,0.99921875,0.984375,0.99125,31.053924798965454
128,4,2,0.001,0.01,64,mean,False,True,1.0,1.0,0.990625,0.98875,23.46227478981018
128,4,2,0.001,0.01,64,mean,False,True,5.0,1.0,0.9890625,0.9875,22.68090844154358
128,4,2,0.001,0.01,64,learnable,True,False,1.0,0.869140625,0.871875,0.88625,34.18688750267029
128,4,2,0.001,0.01,64,learnable,True,False,5.0,0.586328125,0.515625,0.5175,14.427330255508423
128,4,2,0.001,0.01,64,learnable,True,True,1.0,0.92734375,0.9546875,0.9575,27.81523633003235
128,4,2,0.001,0.01,64,learnable,True,True,5.0,0.941796875,0.965625,0.97125,27.932229042053223
128,4,2,0.001,0.01,64,learnable,False,False,1.0,0.508984375,0.5015625,0.50625,9.4979407787323
128,4,2,0.001,0.01,64,learnable,False,False,5.0,0.502734375,0.5,0.5,7.913341760635376
128,4,2,0.001,0.01,64,learnable,False,True,1.0,0.5296875,0.5125,0.5125,12.096493005752563
128,4,2,0.001,0.01,64,learnable,False,True,5.0,0.78671875,0.8234375,0.78625,28.339107513427734
128,4,2,0.001,0.01,128,last,True,False,1.0,0.998828125,0.9875,0.99375,13.74116563796997
128,4,2,0.001,0.01,128,last,True,False,5.0,0.998828125,0.990625,0.985,15.762690544128418
128,4,2,0.001,0.01,128,last,True,True,1.0,1.0,0.9828125,0.99,18.015934467315674
128,4,2,0.001,0.01,128,last,True,True,5.0,1.0,0.9828125,0.9925,17.09997820854187
128,4,2,0.001,0.01,128,last,False,False,1.0,0.5203125,0.521875,0.51625,5.938695430755615
128,4,2,0.001,0.01,128,last,False,False,5.0,0.9984375,0.990625,0.9875,19.17833113670349
128,4,2,0.001,0.01,128,last,False,True,1.0,0.99921875,0.9828125,0.98375,22.22119688987732
128,4,2,0.001,0.01,128,last,False,True,5.0,0.994140625,0.9796875,0.98625,23.700141668319702
128,4,2,0.001,0.01,128,mean,True,False,1.0,1.0,0.98125,0.98625,18.484514236450195
128,4,2,0.001,0.01,128,mean,True,False,5.0,1.0,0.9890625,0.98625,16.490484952926636
128,4,2,0.001,0.01,128,mean,True,True,1.0,0.99765625,0.978125,0.98625,19.214465141296387
128,4,2,0.001,0.01,128,mean,True,True,5.0,0.998046875,0.9796875,0.99,17.077799081802368
128,4,2,0.001,0.01,128,mean,False,False,1.0,0.998046875,0.984375,0.98625,21.150234937667847
128,4,2,0.001,0.01,128,mean,False,False,5.0,0.999609375,0.9859375,0.9875,17.78184485435486
128,4,2,0.001,0.01,128,mean,False,True,1.0,0.99609375,0.984375,0.9875,24.74610710144043
128,4,2,0.001,0.01,128,mean,False,True,5.0,0.990234375,0.98125,0.98375,23.793107986450195
128,4,2,0.001,0.01,128,learnable,True,False,1.0,0.6875,0.625,0.6125,19.080368280410767
128,4,2,0.001,0.01,128,learnable,True,False,5.0,0.590625,0.521875,0.5225,13.417864322662354
